mapName,roundNum,ctScore,tScore,ctTeam,tTeam,ctFreezeTimeEndEqVal,ctRoundStartEqVal,ctBuyType,tFreezeTimeEndEqVal,tRoundStartEqVal,tBuyType,winnerSide
de_mirage,10,3,6,Vitality,G2 Esports,29150,6750,Full Buy,27150,1000,Full Buy,0
de_inferno,18,10,7,Ocelot Sports,eMasters,23350,15600,Full Buy,23400,1000,Full Buy,0
de_mirage,16,6,9,9 Pandas,PROSPECTS,4200,1000,Full Eco,4200,1000,Full Eco,1
de_mirage,23,8,14,Nixuh,Bravado Gaming,27300,17400,Full Buy,25100,1000,Full Buy,1
de_ancient,35,18,16,KS,AGO esports,29600,5500,Full Buy,26000,4900,Full Buy,1
de_overpass,6,4,1,WITHOUTWARNING,Evil Geniuses,30400,16350,Full Buy,28750,6600,Full Buy,1
de_nuke,4,1,2,Wildcard,Party Astronauts,31350,10150,Full Buy,21550,1000,Full Buy,1
de_anubis,3,0,2,Vitality,G2 Esports,4550,3650,Full Eco,21650,16150,Full Buy,0
de_ancient,20,7,12,9INE,HEROIC,31450,25250,Full Buy,24700,1000,Full Buy,0
de_anubis,24,9,14,Looking4Org,Apeks,29300,17750,Full Buy,25400,12500,Full Buy,0
de_anubis,8,3,4,paiN Gaming,BHOP Esports,30350,12050,Full Buy,4550,1000,Full Eco,1
de_ancient,1,0,0,Spirit,Astralis,4300,1000,Full Eco,4350,1000,Full Eco,0
de_overpass,3,1,1,Party Astronauts,Strife,23450,3750,Full Buy,1500,1000,Full Eco,1
de_mirage,5,0,4,Party Astronauts,Nouns Esports,12950,1000,Semi Buy,25550,10450,Full Buy,0
de_overpass,15,6,8,The MongolZ,HEROIC,32250,11200,Full Buy,27750,1000,Full Buy,1
de_overpass,26,14,11,BESTIA,Team Solid,1500,1000,Full Eco,18900,7050,Semi Buy,0
de_inferno,20,4,13,w7m Academy,MIBR,23550,1000,Full Buy,22700,19000,Full Buy,0
de_mirage,7,2,4,Wildcard,ATK,5350,1000,Semi Eco,27150,18150,Full Buy,1
de_mirage,16,7,8,SELECAO,Team Solid,4200,1000,Full Eco,4200,1000,Full Eco,1
de_ancient,2,1,0,HOTU,Nightmare eSports,17850,1650,Semi Buy,1100,1000,Full Eco,1
de_overpass,16,6,9,NoVum,Joker,4100,1000,Full Eco,4300,1000,Full Eco,1
de_nuke,23,13,9,MIBR,Wildcard,23850,17450,Full Buy,27550,15750,Full Buy,1
de_inferno,2,0,1,Endpoint CeX,KS,9700,1000,Semi Eco,19200,3800,Semi Buy,0
de_inferno,17,3,13,Eternal Fire AC,9 Pandas Esport,19000,2700,Semi Buy,15850,1000,Semi Buy,1
de_vertigo,4,3,0,YNG SHARKS,Team Solid,28800,14750,Full Buy,7050,1000,Semi Eco,1
de_vertigo,32,15,16,BIG Academy,Ignis Serpens,29200,1000,Full Buy,25400,4700,Full Buy,0
de_mirage,24,10,13,9 Pandas Esport,Entropiq,9450,5050,Semi Eco,27150,14850,Full Buy,1
de_nuke,6,5,0,Party Astronauts,ClayMakers,31150,19600,Full Buy,11350,1000,Semi Buy,1
de_nuke,9,3,5,BIG,Vitality,23600,1000,Full Buy,27850,24150,Full Buy,0
de_overpass,41,20,20,HEROIC,NAVI,31650,19400,Full Buy,27250,1000,Full Buy,0
de_nuke,28,13,14,TropiCaos,W7M Academy,31150,12850,Full Buy,12700,1000,Semi Buy,0
de_inferno,7,4,2,Into The Win,HEET,22850,10250,Full Buy,22300,18550,Full Buy,0
de_anubis,18,4,13,Team Solid,YNG SHARKS,22100,15750,Full Buy,22500,1000,Full Buy,0
de_ancient,16,7,9,atputies,wolsung,13550,2600,Semi Buy,20000,1000,Full Buy,0
de_inferno,3,0,2,Imperial Sportsbet,The MongolZ,4750,4050,Full Eco,21450,14400,Full Buy,0
de_mirage,11,3,7,DNMK,VYBN,29600,8950,Full Buy,1500,1000,Full Eco,1
de_overpass,17,7,9,NoVum,Joker,21500,2050,Full Buy,16250,1000,Semi Buy,0
de_inferno,21,10,10,Ocelot Sports,eMasters,23450,5300,Full Buy,27250,12800,Full Buy,0
de_overpass,6,4,1,Astralis,Spirit,29450,12700,Full Buy,8350,4700,Semi Eco,1
de_inferno,22,6,15,Coalesce,Looking4Org,26300,9350,Full Buy,24850,14450,Full Buy,1
de_ancient,17,8,8,PGE Turów,AGO esports,9150,1000,Semi Eco,20750,3150,Full Buy,0
de_inferno,12,2,9,NoVum,joker,23600,7250,Full Buy,27750,14950,Full Buy,0
de_overpass,17,6,10,FORZE,Monte,8300,1000,Semi Eco,19700,3050,Semi Buy,0
de_vertigo,1,0,0,MYD,GTZ ESPORTS,4800,1000,Full Eco,4550,1000,Full Eco,1
de_nuke,11,7,3,DBL PONEY,Zero Tenacity,32550,30550,Full Buy,26150,1000,Full Buy,1
de_mirage,29,13,15,fightclub,DomiNation,33600,23550,Full Buy,7500,1000,Semi Eco,1
de_inferno,6,0,5,Ninjas in Pyjamas,HEROIC,27850,1000,Full Buy,26300,23600,Full Buy,1
de_anubis,22,14,7,Ocelot Esports,eMasters,27050,7250,Full Buy,22900,1000,Full Buy,0
de_overpass,21,10,10,Nouns Esports,Party Astronauts,29100,10800,Full Buy,2300,1000,Full Eco,1
de_inferno,20,9,10,Looking4Org,Aurora,5400,5100,Semi Eco,23400,4900,Full Buy,1
de_overpass,10,5,4,Joker,NoVum,29200,24650,Full Buy,20550,1000,Full Buy,1
de_mirage,14,9,4,Sangal Esports,Into The Win,30850,17150,Full Buy,22850,1000,Full Buy,1
de_anubis,1,0,0,eMasters,Ocelot Esports,4300,1000,Full Eco,4750,1000,Full Eco,0
de_nuke,15,8,6,ex-Copenhagen Flames,LDLC,32750,27350,Full Buy,21200,1000,Full Buy,1
de_anubis,3,2,0,Aurora,Looking4Org,26900,14200,Full Buy,23400,1000,Full Buy,0
de_nuke,28,15,12,Zero Tenacity,Sampi,28250,3800,Full Buy,27250,8700,Full Buy,0
de_ancient,3,1,1,Young Ninjas, PROSPECTS,12100,5800,Semi Buy,19900,1000,Semi Buy,0
de_inferno,15,12,2,9 Pandas Esport,Eternal Fire AC,32450,16650,Full Buy,25100,1000,Full Buy,1
de_nuke,13,6,6,timbermen,BHOP Esports,31200,22900,Full Buy,23100,1000,Full Buy,1
de_inferno,13,8,4,SD Invicta,Akmuo,31850,7950,Full Buy,24600,1000,Full Buy,1
de_ancient,13,6,7,wolsung,atputies,32200,19950,Full Buy,22000,1000,Full Buy,1
de_vertigo,31,15,15,NOWEEDNOWIN,Hype E-sports,26950,1000,Full Buy,26750,1000,Full Buy,1
de_nuke,25,15,9,MIBR,Wildcard,30250,14100,Full Buy,10700,1000,Semi Buy,1
de_mirage,5,3,1,ex-Corinthians,CASE ESPORTS,1700,1000,Full Eco,27250,15150,Full Buy,0
de_anubis,17,9,7,Wildcard,ATK,19950,4000,Semi Buy,1000,1000,Full Eco,1
de_vertigo,21,5,15,VYBN,Bravado Gaming,19550,1000,Semi Buy,27650,4700,Full Buy,0
de_mirage,29,15,13,Shimmer,Red Ded Redemption,28550,7600,Full Buy,27950,14850,Full Buy,1
de_nuke,12,8,3,HEET,Into The Win,27150,5900,Full Buy,24950,1000,Full Buy,0
de_mirage,12,8,3,ATK,joker,9850,1000,Semi Eco,28450,7850,Full Buy,0
de_mirage,26,11,14,00NATION,paiN,28350,11100,Full Buy,25850,1000,Full Buy,1
de_ancient,41,19,18,BIG Academy,Ignis Serpens,31450,15550,Full Buy,25200,1000,Full Buy,0
de_inferno,5,3,1,Paqueta Gaming,W7M Academy,32050,22850,Full Buy,24800,1000,Full Buy,0
de_nuke,15,5,9,WITHOUTWARNING,paiN Gaming,28100,1000,Full Buy,25900,12900,Full Buy,0
de_vertigo,13,11,1, PROSPECTS,Young Ninjas,33400,1000,Full Buy,25750,11050,Full Buy,1
de_overpass,27,14,12,ODDIK,Team Solid,31650,26750,Full Buy,22800,1000,Full Buy,0
de_inferno,27,15,11,DomiNation,fightclub,4050,1000,Full Eco,28150,13800,Full Buy,0
de_anubis,22,10,11,paiN,Into the Breach,1000,1000,Full Eco,27100,14800,Full Buy,0
de_overpass,21,10,10,VISU Gaming,Sampi-Tipsport,30850,15650,Full Buy,1000,1000,Full Eco,1
de_mirage,13,7,5,NAVI,BIG,29050,14550,Full Buy,27550,5300,Full Buy,1
de_anubis,15,5,9,Cryptova,yologang420,32650,23450,Full Buy,22800,1000,Full Buy,1
de_inferno,5,2,2,godsent,Scavengers,11000,9300,Semi Buy,25600,17100,Full Buy,0
de_vertigo,17,8,8,BIG,HEROIC,20350,2900,Full Buy,10050,1000,Semi Buy,1
de_mirage,28,12,15,CASE ESPORTS,W7M Academy,33000,21800,Full Buy,2000,1000,Full Eco,1
de_inferno,11,4,12,Team Singularity,Illuminar Gaming,8550,1000,Semi Eco,16700,1650,Semi Buy,0
de_mirage,16,5,10,BIG,NAVI,4250,1000,Full Eco,4350,1000,Full Eco,1
de_anubis,23,8,14,CASE ESPORTS,W7M Academy,31150,24550,Full Buy,21450,1000,Full Buy,1
de_overpass,39,18,18,Party Astronauts,Nouns Esports,20400,20400,Full Buy,1000,1000,Full Eco,1
de_inferno,19,14,4,Wildcard,Take Flyte,19850,1000,Semi Buy,21850,15550,Full Buy,0
de_mirage,5,1,3,KS,Endpoint CeX,23550,1000,Full Buy,27200,22250,Full Buy,1
de_mirage,27,11,15,G2 Esports,Vitality,30000,14700,Full Buy,23650,1000,Full Buy,1
de_mirage,16,5,11,9 Pandas,Astralis Talent,22100,3050,Full Buy,15400,1000,Semi Buy,0
de_ancient,13,8,4,HEROIC,9INE,26200,6700,Full Buy,24400,1000,Full Buy,1
de_nuke,8,4,3,W7M Academy,TropiCaos,25100,1000,Full Buy,27250,19050,Full Buy,1
de_overpass,11,3,7,B4 Demons,Corinthians CDS,30150,19850,Full Buy,22700,10850,Full Buy,1
de_ancient,21,6,14,Astralis W,NIP,17300,1000,Semi Buy,26850,14650,Full Buy,0
de_nuke,4,0,3,Websterz,EX-HNRS,27300,1000,Full Buy,21550,18250,Full Buy,1
de_nuke,1,0,0,Ocelot Sports,eMasters,3250,1000,Full Eco,4400,1000,Full Eco,0
de_nuke,18,12,5,paiN Gaming,WITHOUTWARNING,25600,11100,Full Buy,23500,1000,Full Buy,0
de_overpass,18,5,12,ex-Corinthians,CASE ESPORTS,23500,1000,Full Buy,23500,11600,Full Buy,0
de_ancient,23,10,12,Aurora_,Spirit,30750,20950,Full Buy,8050,1000,Semi Eco,1
de_inferno,8,4,3,Team Vitality,HEROIC,11050,5700,Semi Buy,27450,9300,Full Buy,1
de_nuke,22,12,9,Zero Tenacity,Sampi,30100,20000,Full Buy,24500,1000,Full Buy,1
de_ancient,14,7,6,Nouns Esports,BHOP Esports,12650,11100,Semi Buy,26150,12100,Full Buy,1
de_inferno,15,8,6,SOLID,w7m Academy,25750,7800,Full Buy,25400,1000,Full Buy,1
de_inferno,8,2,5,Bravado Gaming,Nixuh,25950,11650,Full Buy,6000,1000,Semi Eco,1
de_ancient,3,2,0,VISU Gaming,Sampi-Tipsport,26600,15800,Full Buy,5800,4700,Semi Eco,1
de_nuke,8,4,3,VYBN,Bravado Gaming,23400,4750,Full Buy,27350,1000,Full Buy,1
de_nuke,14,3,10,9 Pandas Esport,Websterz,9500,1000,Semi Eco,28650,19650,Full Buy,0
de_inferno,11,7,3,MIBR,w7m Academy,32050,23550,Full Buy,27250,1000,Full Buy,1
de_inferno,19,7,11,HEROIC,Team Vitality,22950,6000,Full Buy,23800,8600,Full Buy,1
de_ancient,5,3,1,SELECAO,BESTIA,29800,12350,Full Buy,25100,20100,Full Buy,0
de_anubis,6,4,1,Monte,FORZE,28700,15300,Full Buy,6300,1000,Semi Eco,1
de_inferno,19,6,12,KS,B8,26600,1000,Full Buy,21400,18800,Full Buy,0
de_anubis,22,11,10,Into The Win,Sangal Esports,29900,11850,Full Buy,23350,12300,Full Buy,1
de_overpass,5,1,3,FLUFFY AIMERS,timbermen,28350,17350,Full Buy,27350,1000,Full Buy,1
de_inferno,19,11,7,Scavengers,godsent,28250,1000,Full Buy,24900,12850,Full Buy,0
de_nuke,18,3,14,Sampi-Tipsport,VISU Gaming,6150,5450,Semi Eco,19450,12300,Semi Buy,0
de_anubis,11,4,6,9INE,Vitality,33600,23400,Full Buy,23500,4700,Full Buy,0
de_mirage,28,15,12,Shimmer,Red Ded Redemption,2950,1000,Full Eco,27650,7750,Full Buy,0
de_inferno,1,0,0,Looking4Org,Sangal,4150,1000,Full Eco,4450,1000,Full Eco,1
de_nuke,12,1,10,Team Mystique,ATK,18750,1000,Semi Buy,27650,20350,Full Buy,0
de_ancient,14,8,5,Ninjas in Pyjamas,NAVI,27700,10450,Full Buy,17450,1000,Semi Buy,0
de_overpass,13,11,1,Party Astronauts,Strife,31850,7950,Full Buy,24400,1000,Full Buy,0
de_vertigo,24,11,12,KS,Endpoint CeX,27150,1000,Full Buy,27950,20350,Full Buy,0
de_inferno,1,0,0,PGE Turów,Illuminar Gaming,3800,1000,Full Eco,4350,1000,Full Eco,1
de_nuke,23,13,9,Nouns Esports,Party Astronauts,24550,12250,Full Buy,25100,12600,Full Buy,0
de_inferno,3,2,0,Into The Win,HEET,24550,13550,Full Buy,22500,1000,Full Buy,1
de_anubis,26,10,15,FORZE,Monte,23600,14750,Full Buy,27250,1000,Full Buy,1
de_nuke,4,3,0,BIG,paiN,26450,20200,Full Buy,25200,1000,Full Buy,0
de_vertigo,10,6,3,RED Canids,ex-Corinthians,30400,1000,Full Buy,22050,10450,Full Buy,1
de_vertigo,14,2,11,Bravado Gaming,Nixuh,28500,1000,Full Buy,27650,14650,Full Buy,0
de_inferno,16,8,7,Iron Branch,ESCA GAMING,4500,1000,Full Eco,4250,1000,Full Eco,1
de_inferno,1,0,0,Sampi-Tipsport,VISU Gaming,4450,1000,Full Eco,4350,1000,Full Eco,0
de_ancient,4,1,2,Young Ninjas, PROSPECTS,7300,6800,Semi Eco,23900,14700,Full Buy,0
de_mirage,13,6,6,NAVI,The MongolZ,28850,1000,Full Buy,28850,20150,Full Buy,1
de_inferno,17,8,8,W7M Academy,MIBR,10250,1000,Semi Buy,18150,2150,Semi Buy,0
de_inferno,9,4,4,Party Astronauts,ATK,8600,7350,Semi Eco,26250,5000,Full Buy,0
de_vertigo,25,13,11,Team Vitality,HEROIC,28700,14700,Full Buy,11500,1000,Semi Buy,1
de_mirage,13,5,7,iNation,Ignis Serpens,8700,6200,Semi Eco,23600,11800,Full Buy,0
de_inferno,9,5,3,Looking4Org,Coalesce,31350,1000,Full Buy,20100,1000,Full Buy,1
de_overpass,24,12,11,FORZE,Looking4Org,11350,10550,Semi Buy,27250,14150,Full Buy,0
de_nuke,8,0,7,W7M Academy,9z,25850,1000,Full Buy,27350,10650,Full Buy,0
de_vertigo,22,14,7,timbermen,BHOP Esports,10250,9100,Semi Buy,27650,23850,Full Buy,0
de_mirage,5,1,3,Astralis,Spirit,23950,1000,Full Buy,24700,20900,Full Buy,0
de_overpass,17,8,8,Bravado Gaming,Nixuh,21050,3800,Full Buy,1300,1000,Full Eco,1
de_inferno,4,1,2,BocaJrsGaming,W7M Academy,1000,1000,Full Eco,24650,17300,Full Buy,0
de_vertigo,21,11,9,paiN,BIG,30350,19450,Full Buy,9000,1000,Semi Eco,0
de_nuke,15,12,2,ex-Corinthians,B4 Demons,31350,15700,Full Buy,17750,1000,Semi Buy,1
de_mirage,29,11,15,Aurora 1xbet,lookingForOrg,30750,18100,Full Buy,12550,4700,Semi Buy,0
de_mirage,12,7,4,Party Astronauts,Strife,9700,9000,Semi Eco,26550,18250,Full Buy,0
de_mirage,32,15,16,4ORMULA,timbermen,30050,1000,Full Buy,27450,10550,Full Buy,1
de_nuke,23,14,8,Take Flyte,WITHOUTWARNING,30700,15050,Full Buy,23000,1000,Full Buy,0
de_nuke,10,2,7,Ocelot Sports,eMasters,9550,6850,Semi Eco,27450,12800,Full Buy,0
de_inferno,13,7,5,MIBR,W7M Academy,31050,16650,Full Buy,22500,1000,Full Buy,0
de_ancient,20,10,9,PGE Turów,Illuminar Gaming,24700,1000,Full Buy,24850,14200,Full Buy,1
de_overpass,13,2,10,B4 Demons,ex-Corinthians,30700,6100,Full Buy,28250,19850,Full Buy,1
de_ancient,18,14,3,Team Solid,BESTIA,29050,9700,Full Buy,13650,1000,Semi Buy,0
de_overpass,34,15,15,Red Ded Redemption,Shimmer,28600,1000,Full Buy,27250,1000,Full Buy,1
de_inferno,11,6,4,FURIA ACADEMY,W7M Academy,29150,19100,Full Buy,27350,6750,Full Buy,1
de_mirage,11,4,6,DomiNation,fightclub,28050,17600,Full Buy,10100,1000,Semi Buy,1
de_overpass,18,9,8,FORZE,Looking4Org,22250,16200,Full Buy,1900,1000,Full Eco,0
de_vertigo,4,1,2,SELECAO,Team Solid,14950,5600,Semi Buy,23900,8050,Full Buy,1
de_overpass,35,17,17,NAVI,HEROIC,31300,15400,Full Buy,27850,1000,Full Buy,1
de_anubis,13,6,6,paiN Gaming,BHOP Esports,30450,12100,Full Buy,22200,1000,Full Buy,1
de_inferno,1,0,0,00NATION,Fluxo,3900,1000,Full Eco,4950,1000,Full Eco,0
de_vertigo,21,11,9,BIG,HEROIC,14400,1000,Semi Buy,27250,14450,Full Buy,0
de_inferno,5,4,0,ALTERNATE aTTaX,VISU Gaming,30700,10300,Full Buy,24900,1000,Full Buy,1
de_ancient,18,8,9,NAVI,Ninjas in Pyjamas,19250,4400,Semi Buy,6700,5400,Semi Eco,1
de_ancient,23,9,13,Into The Win,HEET,30850,12250,Full Buy,2750,1000,Full Eco,1
de_anubis,4,0,3,9INE,Vitality,4950,1000,Full Eco,28050,11450,Full Buy,0
de_vertigo,9,3,5,Paqueta Gaming,Team Solid,24950,6750,Full Buy,5400,5400,Semi Eco,1
de_inferno,17,9,7,Iron Branch,ESCA GAMING,20150,2800,Full Buy,9850,1000,Semi Eco,1
de_ancient,2,1,0,Sangal,Looking4Org,20050,3150,Full Buy,1000,1000,Full Eco,1
de_nuke,25,15,9,Take Flyte,WITHOUTWARNING,27950,12500,Full Buy,15100,1000,Semi Buy,0
de_inferno,11,3,7,BIG,NAVI,8400,1000,Semi Eco,27550,6750,Full Buy,1
de_ancient,17,5,11,Aurora_,Spirit,1400,1000,Full Eco,19500,1750,Semi Buy,0
de_overpass,14,10,3,Vitality,BIG,28950,8050,Full Buy,26000,1000,Full Buy,0
de_mirage,24,10,13,CASE ESPORTS,W7M Academy,19250,9950,Semi Buy,27050,14350,Full Buy,0
de_mirage,6,3,2,NAVI,Ninjas in Pyjamas,22250,1000,Full Buy,24700,5800,Full Buy,0
de_inferno,2,0,1,Looking4Org,FORZE,10350,1000,Semi Buy,14750,1550,Semi Buy,0
de_vertigo,9,4,4,Endpoint CeX,KS,10900,1000,Semi Buy,26850,11650,Full Buy,0
de_mirage,16,6,9,Monte,Vitality,4300,1000,Full Eco,4200,1000,Full Eco,0
de_inferno,8,5,2,ESCA GAMING,Nigma Galaxy,30850,15850,Full Buy,23450,1000,Full Buy,1
de_mirage,18,11,6,ATK,Wildcard,25800,11200,Full Buy,1700,1000,Full Eco,1
de_vertigo,1,0,0,Party Astronauts,timbermen,4450,1000,Full Eco,4550,1000,Full Eco,0
de_overpass,2,0,1,HEROIC,BIG,8750,1000,Semi Eco,19600,3850,Semi Buy,0
de_mirage,15,10,4,HEROIC,The MongolZ,32150,18350,Full Buy,24300,1000,Full Buy,0
de_vertigo,17,7,9,paiN,BIG,18300,1650,Semi Buy,1500,1000,Full Eco,1
de_ancient,8,3,4,YNG Sharks,SOLID,29700,21050,Full Buy,22500,1000,Full Buy,1
de_inferno,1,0,0,Ninjas in Pyjamas,HEROIC,4650,1000,Full Eco,4200,1000,Full Eco,0
de_overpass,8,1,6,B4 Demons,Corinthians CDS,8600,5450,Semi Eco,27750,18650,Full Buy,0
de_overpass,29,14,14,BESTIA,Team Solid,27550,1000,Full Buy,28150,24750,Full Buy,0
de_overpass,27,11,15,forZe-,Spirit Academy,28050,11800,Full Buy,2000,1000,Full Eco,1
de_mirage,19,10,8,yologang420,BIG OMENAcademy,1000,1000,Full Eco,25800,9600,Full Buy,0
de_overpass,16,5,10,yologang420,Cryptova,4250,1000,Full Eco,3450,1000,Full Eco,1
de_nuke,3,0,2,Party Astronauts,Nouns Esports,3750,2850,Full Eco,25700,13300,Full Buy,0
de_ancient,3,2,0,Iron Branch,EX-HNRS,26750,15900,Full Buy,19900,1000,Semi Buy,0
de_ancient,29,13,15,Team Singularity,Illuminar Gaming,14100,5050,Semi Buy,22600,13800,Full Buy,0
de_nuke,8,1,6,9 Pandas Esport,Websterz,7950,1000,Semi Eco,28150,19750,Full Buy,1
de_vertigo,22,7,11,Party Astronauts,Strife,28550,14750,Full Buy,2950,1000,Full Eco,1
de_overpass,4,3,0,ATK,Party Astronauts,28000,13700,Full Buy,21000,1000,Full Buy,0
de_inferno,5,2,2,Bravado Gaming,Nixuh,29300,2800,Full Buy,27850,13500,Full Buy,0
de_mirage,8,1,6,Vitality,BIG,26250,1000,Full Buy,24650,14850,Full Buy,1
de_mirage,4,2,1,Party Astronauts,Nouns Esports,18850,1000,Semi Buy,25600,4300,Full Buy,0
de_vertigo,2,0,1,Paqueta Gaming,Team Solid,11350,1000,Semi Buy,18650,1000,Semi Buy,0
de_inferno,3,2,0,godsent,Scavengers,23750,12750,Full Buy,23600,1000,Full Buy,0
de_inferno,1,0,0,FLUFFY AIMERS,Party Astronauts,4300,1000,Full Eco,4300,1000,Full Eco,1
de_overpass,15,11,3,MASONIC,MOUZ  NXT,31350,19400,Full Buy,27950,1000,Full Buy,0
de_ancient,27,11,15,AGO esports,Team ESCA Gaming,29900,19800,Full Buy,3600,1000,Full Eco,1
de_mirage,35,16,18,NAVI,BIG,31650,1000,Full Buy,27050,14750,Full Buy,1
de_vertigo,25,13,11,9INE,Vitality,27650,14050,Full Buy,11550,1000,Semi Buy,1
de_ancient,14,4,9,WITHOUTWARNING,MIBR,24550,1000,Full Buy,27950,19250,Full Buy,0
de_ancient,20,7,12,Looking4Org,Sangal,25850,13600,Full Buy,1000,1000,Full Eco,1
de_mirage,7,3,3,Sangal Esports,Into The Win,22850,1000,Full Buy,27450,7850,Full Buy,1
de_vertigo,16,11,4,FURIA ACADEMY,W7M Academy,4100,1000,Full Eco,4400,1000,Full Eco,0
de_mirage,6,2,3,Party Astronauts,Nouns Esports,22900,1000,Full Buy,27650,17700,Full Buy,1
de_anubis,4,3,0,9 Pandas Esport,iNation,29850,5200,Full Buy,23300,4900,Full Buy,1
de_anubis,22,10,11,paiN,Into the Breach,1000,1000,Full Eco,27100,14800,Full Buy,0
de_inferno,23,12,10,VISU Gaming,Sampi-Tipsport,31700,17100,Full Buy,25350,1000,Full Buy,0
de_ancient,19,14,4,Astralis,Spirit,28200,22100,Full Buy,15100,1000,Semi Buy,0
de_ancient,2,1,0,KS,AGO esports,20450,2050,Full Buy,16500,1000,Semi Buy,1
de_overpass,7,0,6,HEROIC,BIG,18000,1000,Semi Buy,27150,10450,Full Buy,1
de_vertigo,2,0,1,W7M Academy,Paqueta Gaming,1000,1000,Full Eco,19050,2950,Semi Buy,0
de_vertigo,2,0,1,Party Astronauts,timbermen,1400,1000,Full Eco,19950,1850,Semi Buy,0
de_nuke,17,9,7,MIBR,Wildcard,9400,1000,Semi Eco,19700,2950,Semi Buy,1
de_overpass,1,0,0,Nouns Esports,Party Astronauts,3600,1000,Full Eco,4050,1000,Full Eco,1
de_mirage,15,11,3,Party Astronauts,Take Flyte,22800,1000,Full Buy,27650,11250,Full Buy,1
de_anubis,18,7,10,Looking4Org,Apeks,28750,16900,Full Buy,21800,1000,Full Buy,1
de_ancient,21,13,7,INTZ,Fluxo,1200,1000,Full Eco,26950,15050,Full Buy,0
de_ancient,17,4,12,ESCA GAMING,Iron Branch,21600,1750,Full Buy,16300,1000,Semi Buy,1
de_overpass,17,8,8,Nouns Esports,Party Astronauts,10550,1000,Semi Buy,18800,2700,Semi Buy,0
de_nuke,26,11,14,Take Flyte,Wildcard,25800,1000,Full Buy,28250,12150,Full Buy,0
de_vertigo,17,10,6,NOWEEDNOWIN,Hype E-sports,21500,2600,Full Buy,15200,1000,Semi Buy,1
de_anubis,10,2,7,eMasters,Ocelot Esports,31850,21700,Full Buy,22950,1000,Full Buy,1
de_ancient,14,7,6,VISU Gaming,Sampi-Tipsport,31950,12250,Full Buy,27050,1000,Full Buy,0
de_vertigo,19,8,10,Team Vitality,HEROIC,27600,2700,Full Buy,25300,14200,Full Buy,1
de_inferno,19,8,10,W7M Academy,FURIA ACADEMY,21100,1000,Full Buy,23550,8400,Full Buy,1
de_nuke,23,7,15,Entropiq,9 Pandas Esport,28150,16100,Full Buy,23300,1000,Full Buy,1
de_mirage,20,4,13,FLUFFY AIMERS,timbermen,22900,1000,Full Buy,22450,15400,Full Buy,0
de_inferno,2,0,1,B8,KS,9750,1000,Semi Eco,19350,2950,Semi Buy,1
de_mirage,14,5,8,BIG OMENAcademy,yologang420,26450,1000,Full Buy,27450,15250,Full Buy,1
de_overpass,20,12,7,Apeks,Looking4Org,29350,7450,Full Buy,23300,1000,Full Buy,1
de_nuke,24,13,10,Ignis Serpens,Nexus,30450,23550,Full Buy,8700,1000,Semi Eco,1
de_nuke,19,10,8,Ignis Serpens,Nexus,28700,21450,Full Buy,3700,1000,Full Eco,1
de_overpass,12,6,5,VYBN,DNMK,31750,7450,Full Buy,24500,8400,Full Buy,0
de_inferno,23,15,7,RED Canids,ex-Corinthians,26650,5200,Full Buy,25200,15850,Full Buy,0
de_inferno,8,3,4,fightclub,DomiNation,28450,11250,Full Buy,27250,1000,Full Buy,1
de_inferno,21,14,6,Wildcard,Take Flyte,8100,1000,Semi Eco,27650,18300,Full Buy,0
de_nuke,22,10,11,Looking4Org,FORZE,15800,10450,Semi Buy,27550,19050,Full Buy,0
de_mirage,3,2,0,Party Astronauts,ATK,21750,17150,Full Buy,23000,1000,Full Buy,0
de_ancient,16,10,5,PROSPECTS,9 Pandas,4000,1000,Full Eco,4200,1000,Full Eco,1
de_inferno,26,15,10,Iron Branch,ESCA GAMING,32250,26650,Full Buy,24500,1000,Full Buy,0
de_overpass,12,3,8,HEROIC,BIG,21550,5100,Full Buy,24550,10650,Full Buy,0
de_ancient,3,2,0,CPH Flames,EX-HNRS,27800,13450,Full Buy,4750,4000,Full Eco,1
de_nuke,14,2,11,BHOP Esports,paiN Gaming,29200,4450,Full Buy,25700,13500,Full Buy,0
de_mirage,29,13,15,paiN,Into the Breach,9150,1000,Semi Eco,25400,4700,Full Buy,0
de_mirage,12,9,2,Monte,Allstars,30800,25800,Full Buy,10350,1000,Semi Buy,1
de_mirage,11,5,5,NAVI,Ninjas in Pyjamas,27950,4200,Full Buy,27050,14550,Full Buy,1
de_nuke,9,5,3,Team Singularity,PACT,22650,7950,Full Buy,22000,5200,Full Buy,1
de_nuke,14,2,11,Team Mystique,ATK,29500,22100,Full Buy,24550,1000,Full Buy,0
de_vertigo,11,4,6,EX-HNRS,Viperio,31250,22650,Full Buy,21500,1000,Full Buy,1
de_inferno,28,15,12,Scavengers,godsent,29850,10500,Full Buy,27550,14850,Full Buy,0
de_ancient,13,1,11,BESTIA,Team Solid,20000,1000,Full Buy,27550,11650,Full Buy,1
de_nuke,2,0,1,Royalty,Bravado Gaming,1500,1000,Full Eco,19750,3350,Semi Buy,0
de_ancient,3,0,2,Fluxo,INTZ,4000,2500,Full Eco,22850,15500,Full Buy,0
de_vertigo,11,3,7,Bravado Gaming,Nixuh,27750,14350,Full Buy,25200,1000,Full Buy,1
de_mirage,25,11,13,W7M Academy,Paqueta Gaming,30450,11450,Full Buy,25550,1000,Full Buy,1
